title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Swiss  meet the highest standards,Zurich,Mumbai,International,"The Swiss planes are clean and polished, the seats themselves are not the most spacious but very comfortable and pleasant, some of the electrical connections are old and not advanced but overall everything is very nice and excellent.
The staff is very polite and nice, but the attitude despite everything is cold and professional net and the smiles are not from the heart but the service is excellent.
As always, they are very strict about times, and in total, it is one of the best airlines in the world",October 2018,"February 11, 2019",5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0
Enjoyable Flights!,Singapore,Zurich,International,"We were lucky enough to fly Swiss from Singapore to Zurich return with our APT cruise. The check in, lounge and flight were excellent. The seats were comfortable although a little snug and the food was delicious. The staff were friendly on board and accommodated us well although we were delayed due to air traffic. I would definitely fly them again and hope the experience is the same.",November 2018,"February 10, 2019",5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
Standard service,Barcelona,Hong Kong,International,"I find most Europeans airlines quite average if compared with Middle East and Asian lines. Swiss it is much like Lufthansa in terms of service, connections and fleet, although Swiss service and crew kindness it is of higher standard. Young fleet of aircrafts, decent airplane food , average seat pitch , good individual entertainment screen programs ; the usual European efficient but no frill service. 
Zurich Airport clean, organised , efficient with a good duty free offer.",February 2019,"February 10, 2019",3.0,3.0,3.0,3.0,3.0,4.0,,,
Poor service for international customers,Zurich,Kristiansund,Europe,"Having flown with Swiss on mammy occasions, I can say that the service has been dropping down over the years to nothing special. 

On a seperate note, this review is actually motivated by my latest booking experience with them. I decided to book directly through the airline instead of a third party site like Expedia. I thought this would make service easier but when I needed to change my booking within 24hrs of making it, I encountered some issues.

Firstly the change in fare they proposed for the ticket was more than the price of an entirely new ticket that I could purchase at that moment on their own website. Somehow this fare class is unattainable for ticket ""changes"". I opted instead to cancel the booking and make a new booking since this was about 700 chf less. 

Swiss will refund a ticket but withhold a service charge of roughly 30 chf. That's annoying but to make matters worse, they issued the refund as a seperate transaction instead of canceling the original and charging the service fee on the side. For anyone paying with a foreign credit card, this means a roughly 6 percent loss (3% on both sides) on the entire ticket price, on top of the service charge.

So after all that, now I am struggling to get a receipt for the refund. The only department that can issue the receipt has no phone number and the general customer service is powerless to assist. One week has passed since sending an email request and almost two weeks since the original transaction and still unresolved. 

Choose your airlines wisely, I know I will be.",January 2019,"February 10, 2019",2.0,,,,,,,,
Can’t give zero stars.,Canton of Geneva,Dublin,Europe,I believed that booking with Swiss would ensure a fast professional service but in years of flying I have never experienced such chaos such as check in at Geneva Airport.  Despite arriving over two hours before the flight I had to queue jump to just make the flight.  The ground staff were just ineffective and there seems to be no management or control whatsoever. Their answer to every query was a shrug of the shoulders and walk away. Unfortunately it’s put me off ever using Swiss again. They really need to sort their act out or continue to lose customers. Even the low cost carriers offer a better service and customer experience. Use at your peril !,February 2019,"February 10, 2019",1.0,,,,1.0,1.0,,,
Reliable flight without surprises,Zurich,Stockholm,Europe,"With price competition in Europe, service in economy class is becoming more and more stripped of.Offered a quick bite and something to drink from sympathetic staff, seat configuration 3x3 on an Airbus.However, Negatively was the time-consuming check-in of ski luggage, which one would think would be a smooth thing in Switzerland.",January 2019,"February 10, 2019",3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0
Bad Choice for Long Haul,Zurich,Los Angeles,International,"I'm not entirely sure what to compare this to, but, it pretty much reminds me of economy flying back in the 80s. The seats are basically nice, service is very courteous but it's really done in an economy style presentation. Usually it's three or four attendants huddled around the food and drinks cart handing out food and beverages as quickly as they could. 

The FAs are very courteous and professional but the food choices, in flight entertainment and non-alocholic drinks are definitely sub-par compared not to the ME3 and Asian carriers but to other European carriers like Turkish Airlines.

I've created a profile on the website and made my meal and seat preferences known to the airline, but, to no avail. As a Muslim I've found their description of Halal meals to be rather insulting defining it as ""doesn't contain pork"", I was however, offered food prepared with Alcohol!!!

I've made the choice of this airline strictly on the basis of price and I now know my mistake.",January 2019,"February 9, 2019",2.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0
Nice flight,Canton of Geneva,Hong Kong,International,"We flew from Geneva to Zurich and from Zurich to Hong Kong. It was a 777 and the cabin is good, seats, food and flight entertainment are good too. The staff is friendly. I will recommend this airline",February 2019,"February 8, 2019",4.0,4.0,4.0,4.0,4.0,4.0,,,
Beyond Poor Customer Service,Toronto,Johannesburg,International,"We are flying Toronto>Johannesburg via Newark and Zurich.  WITHOUT ANY NOTICE to us, they changed the departure from JFK to Zurich, 90 minutes after our arrival in Newark.  We only noticed it by chance when looking for in-flight amenities on-line.  We called to change, spoke to 3 different people, no apology from any of them, and simply the worst customer service I've ever had from an airline.  Also, we had paid ~100 USD per ticket for seat selection on the Newark to Zurich flight (which we had to change to Air Canada and pay again), and Swiss refuses to refund the ~200 USD even though they changed the flight in the first place.  The customer service reps are very good at saying what they cannot do and entirely unhelpful in coming up with any solutions.",February 2019,"February 8, 2019",1.0,,,,1.0,,,,
Polite employees,Zurich,Copenhagen,Europe,"We really had a good flight, me and my family. The employees in the plane were polite and friendly..",August 2018,"February 8, 2019",5.0,,,,,,,,
Average but punctual service,Zurich,Johannesburg,International,"Nothing missing and nothing special. The flight on time, the service friendly,drinks and food average. Nothing to complain, nothing special.",January 2019,"February 8, 2019",3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
Disgraceful costumer service,Paris,Sao Paulo,International,"It seems that you have an app for decoration as you can’t change your booking, upgrade whatsoever. After my first problem to get my check in, they sent me a voucher discount in december, which allows me to go to a restaurant and spend R$700, and i should sent the receipt and in ten working days it would be deposited. Well, we are in february, and no money still. I sent endless messages asking to change date of booking and upgrade but no information was given to me. I lost my appointment as nothing was done, I called the costumer service via telephone they didn’t do anything, asked me to send another email. And after I learned that it was empty places on business, still they didn’t help me at all. Impolite crew, they don’t learn to say good morning, excuse me. Not everything is about money. It’s the last time I travel with Swiss, unfortunately I don’t have this kind of problems with BA, I can change booking, upgrade with no stress and prompt response. Swiss is not reliable therefore I wouldn’t recommend for anyone.",February 2019,"February 8, 2019",1.0,,,,,,,,
Good air company and comfortable even in Eco class,Zurich,Tel Aviv,International,"Pros:
1. quick and effective boarding
2. comfortable seats and sufficient room for legs, head side support
3. Good quality food and descent on board service
4. Personal entertainment system 

Cons:
1. departure delay up to 25 min
2. A list of movies is limited in the entertainment system",February 2019,"February 8, 2019",4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0
Other airlines are better,Manchester,New Delhi,International,Very poor service between Manchester and Zurich. Small seats with poor leg room. The food service was awful with no choice of food. I was given a fish dish. When I told the staff that I could not eat fish I was told there was no food choice and it was that or a bread roll. It was the same on the return flight. Very very poor service. Even Ryanair offers a better service than Swiss.,January 2019,"February 8, 2019",3.0,,,,,,,,
Excellent in-flight service,Zurich,Mumbai,International,"Good meal service with real cutlery.  No charge for 'hard' drinks.   I only had one, wife had none.  The swiss chocolate was excellent.",January 2019,"February 7, 2019",4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0
"Compared to past experience, really poor",Canton of Geneva,Barcelona,Europe,"Haven’t flown Swiss for a while - changed job and moved country. And, in fairness I have generally flown long distance in first or business with Hon Circle status, so a European economy flight isn’t really comparable.
Nevertheless, this was a shock. The plane was OK, but in flight service (such as it was) was basically non-existent and what there was was surly.
I was also surprised that (other than a sandwich, more later) any food or drink was payable (for example, not the case on KLM). Swiss appear to have combined flag carrier prices with low cost airline service quality and ancillary charges - hardly a winning formula.
As regards the free sandwich, I was so astonished that after one bite I took a photo. The “bread” was dry, very stale, with a tiny smear of some unidentifiable pale tasteless paste. Apparently “freshly made”?. Totally inedible and tasteless - possibly to encourage one to buy something else ..... ?
Given a choice, would certainly not fly Swiss again.",January 2019,"February 7, 2019",2.0,,,,,,,,
Very Smooth,Manchester,Zurich,Europe,"My first experience of flying with Swiss International and a very pleasant, comfortable and punctual flight was on the new C-Series aircraft.",January 2019,"February 7, 2019",5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
Let down with their service,London,Canton of Geneva,Europe,"Lost my luggage/skies got them to me on the evening of my third day any chance of compensation NO!
Plane was diverted to Paris on the return Swissair were nowhere to help, so all passengers were left to find their own way home.
It cost me £486.00 to fly to Heathrow tried to claim this back NO CHANCE.
Customer service with Swissair is nil!!
My advice DO NOT USE THIS TINPOT AIRLINE",December 2018,"February 7, 2019",1.0,,,,1.0,,,1.0,
Awful Food,Zurich,Nairobi,International,"My 8-hour flight from Zurich to Nairobi was OK.  But the food was terrible!  I tried Lufthansa on my return trip, but it had it’s own problems.",February 2019,"February 6, 2019",3.0,2.0,2.0,4.0,3.0,,,,
GOOD EXPERIENCE,Zurich,New Delhi,International,An excellent flight . The seat comfort and service were excellent. the food  and beverages served were very good.,September 2018,"February 6, 2019",5.0,,,,,,,,
Better Leg,Zurich,Barcelona,Europe,My wife and I flew from Zurich to Barcelona.  It was a much better experience all-around than our previous flight from Johannesburg to Zurich.  The plane was a lot more modern & our exit row seats were comfortable.  The check in process went well considering we were very last minute in boarding & their ticket scanner wasn't working.  The crew was very professional & customer-oriented.,February 2019,"February 5, 2019",4.0,5.0,4.0,,5.0,5.0,5.0,5.0,4.0
Disappointing,Johannesburg,Zurich,International,"My wife and I flew on Swiss Air from Johannesburg, South Africa to Zurich, Switzerland.  The ground crew experience on the Johannesburg, South Africa side was very disorganized & not very customer-oriented.  We were in economy class check in and we had to sit in a roped off area that was extremely small & had no room to walk around.  All of the passengers were forced to switch from one side of the aisle of the check in process to the other 3 times with no real explanation than one of the crew stated that was the way she wanted it.  We were placed in a passport checking queue that also had to be switched around when the queues weren't matching up with the class boarding signs.  Then, there was no announcement that we were free to board after check in until some of the passengers were just choosing to proceed down to the boarding gate.  Our extra legroom row of seats was extremely tight & we kept pushing on the remote for the viewing screens.  The food trays were too small & could not be moved away from your body so it was a cramped meal time.  The entertainment system was very old & did not have very many new movies being offered.  The entertainment system also had to be rebooted due to issues with playback of movies.  The seats were also not well padded so a couple of hours in the seats were not comfortable at all.",February 2019,"February 5, 2019",3.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0
Felt like first class,London,Canton of Geneva,Europe,"I haven’t stopped talking about this airline since I got back.  The service was excellent and to be able to drop off my ski’s, boots and helmet as soon as I got to the airport and check them in for free is unbelievable as other airlines charge a fortune. 

The flight was only 1-40hrs but still came with a meal and a beautiful Swiss chocolate. 
I’ll will definitely fly Swiss again!",January 2019,"February 5, 2019",5.0,,,,,,,,
"Very good flight, super landing despite heavy winds",Zurich,Nice,Europe,"We flew from ZRH to NCE in a fully booked A319. The flight was on time and the service was good. 
When we approached Nice, there were some heavy winds. Despite that, the pilot made a very, very smooth landing. You couldn't even feel the touch down. Excellent job!",February 2019,"February 5, 2019",5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0
Most comfortable airline for inner European trips,Paris,Zurich,Europe,"For me, Swiss Airlines is one of the best, maybe even the best airline for inner European trips. I have flown with them several times (Warsaw - Zurich , Berlin - Zurich, Paris - Zurich vice versa). You always get a nice sandwich or something equal, Swiss chocolate and hot & cold drinks. Which other airline does that while travelling within Europe?

Furthermore the flight attendants are always very professional, polite and helpful. 

Very comfortable trips with Swiss Airlines!",October 2018,"February 4, 2019",4.0,4.0,4.0,,5.0,4.0,5.0,,4.0
Great experience in coach,Zurich,San Francisco,International,"They just keep feeding you for the whole flight. There was a snack, a proper meal, a sandwich, and another snack. The seat was comfortable, the flight attendants were friendly, and the only bad thing was that the flight takes nearly 12 hours. That is a long time to sit!",February 2019,"February 4, 2019",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
A good low cost alternative,London,Zurich,Europe,"In Europe I have flown Ryan Air and FlyBe and I would rate SWISS as a much better alternative. Although not the same type of service as a major airline like British, Lufthansa, etc., SWISS does a good job of customer care at the gate and in the air. I suggest paying for a reserved seat for more comfort but it matter little for a short 1-2 hour flight.",January 2019,"February 4, 2019",3.0,,,,,,,,
Long flight,Boston,Barcelona,International,They feed you well and they are extremely polite. However in economy class you are pretty tight in there... it should be illegal in a flight that is more than 7hours to not have more space..,May 2018,"February 3, 2019",4.0,,,,,,,,
Baggage hell,London,Canton of Geneva,Europe,"If Swiss Air loss your bag, don't expect any customer service.

At Heathrow Swiss Air could not open one of baggage doors of plan.  So they left 44 bags behind.

No explanation when we arrive.  We are all there waiting for bags that do not come.  We only find out what has happened after we queue to find out.

I am on a weekend ski holiday, so this is very bad news.

They promise me that they will deliver my bag by next day lunchtime.  But no show.  I email but no response.  I call and they say they can't say tell me what is happening.  There was no attempt to keep me informed.  I waited in for nothing.

They then send a message saying someone would call. No one calls.

Will my bag arrive before I go home?

My holiday is in ruins.  I don't have the clothes to ski. Or a towel for a shower. Not much of a ski holiday when you can't ski!",,"February 3, 2019",1.0,5.0,5.0,2.0,1.0,1.0,,,
Cancelled flights!,London,Canton of Geneva,Europe,"Today has been an absolute joke. I started at London city airport, the flight from there was cancelled, and I was then shipped across to Heathrow. That flight was also cancelled, so I'm now waiting on the next flight that may or may not run. None of their staff could provide a decent explanation, with the best I got being ""a rotation issue""",February 2019,"February 2, 2019",1.0,,,,,,,,
Disgrace SWISS airline,Zurich,Newark,International,"Absolute disgrace of an airline this!...after landing and queuing through border control, the Captain barges my wife out of the way sending her flying so he can get to the front of line and then once there he sticks his arm blocking anyone else showing their passports so all his crew can walk past.....needless to say they all thought he was a hero, laughing and giving him high fives as they passed....disgusting behaviour!!!",February 2019,"February 1, 2019",1.0,1.0,1.0,1.0,1.0,,,,
Swiss Efficiency in Action,Prague,Zurich,Europe,A one way trip on basic economy fare for the 90 minute trip was very pleasant.  I was assigned a window seat and was able to bring my carry on bag and a back pack on board the Airbus 320 aircraft without needing to pay extra.  The plane departed and arrived precisely on schedule.  Boarding was smooth at Prague through a jet bridge.  A tasty cheese sandwich was served along with complimentary soft drinks and hot beverages.  It was a smooth flight on a clean airplane.  No in flight entertainment but the flight was short. My first flight on Swiss and was fully impressed.,December 2018,"February 1, 2019",5.0,4.0,4.0,,5.0,4.0,5.0,4.0,5.0
Miami to Zurich with Swiss in First class,Miami,Zurich,International,"This flight is great, the service is excellent, but there was 2 flights a day in winter, one with an A330 and one with a Boeing 777 much newer. 
Unfortunately they replaced the Boeing 777 by another A330, much older ! too bad.",January 2019,"February 1, 2019",4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0
Old planes,Zurich,Shanghai,International,"I have flown many times to Shangai and with different airlines. This time I was not pleasantly surprised as unfortunately the plane SWISS has chosen for the specific route was extremely old. We had to be reassigned to other seats as the video system was not working in a bunch of seats. Even in the new seats it was half working. One cannot avoid thinking that if such a simple thing as the AV is so dilapidated, what about the rest of the plane's systems. Fortunately we landed. To that I have to add that the crew did it's best to support the passengers, but even they could not avoid the remark: "" The plane is old you know..."".  It was extremely unprofessional of SWISS and I doubt if I ever will use it for long-haul flights to Asia.",December 2018,"February 1, 2019",3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0
SWISS is always my first choice!,Johannesburg,Hamburg,International,"nice flight with good service, even my preselected menu was there...however, the plane is not the youngest anymore and is offering limited space only; for my next flight I'm hoping for improvements.....",January 2019,"February 1, 2019",4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0
From Russia with Love,Moscow,Zurich,Europe,"Swiss is famous worldwide for the high quality service offered to its passengers, even in economy flight seats. In a 3h30min Moscow to Zürich flight I had the chance to eat a delicious Chicken in mushroom sauce with vegetables and rice, fresh bread with butter and jam, Tiramisu and a Swiss cheeseboard! No turbulences, extremely fast baggage claim once in ZRH. (In literally 10 min from the landing you could have already claimed the baggage and exit the Airport);",September 2018,"January 31, 2019",5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0
Very pleasant flight.,Wroclaw,Zurich,Europe,It was the first time when I have flown with Swiss and it was a very pleasant flight. The flight attendants were very polite and helpful. The aircraft was very clean inside.,September 2018,"January 31, 2019",5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
Excellent,Zurich,London,Europe,An empty flight so very comfortable. I was out of the terminal having collected luggage before the time we were due to land.,January 2019,"January 31, 2019",5.0,4.0,4.0,,5.0,4.0,5.0,5.0,3.0
always delayed,Zurich,Moscow,Russia,"Swiss flights are always always always delayed. I never had a Swiss flight on time. 
even easy jet has better timing.",December 2018,"January 31, 2019",1.0,2.0,2.0,1.0,,2.0,4.0,,1.0
"Short flight in a ""Austrian"" plane to a wrong location",Zurich,Bremen,Europe,"Well - weather was the reason for me ending up in Hannover instead of Bremen at 20:00. The flight was operated by Austrian and managed by Lufthansa. At least the magazine and tissues were Swiss. 
I should say Lufthansa did a great job in organizing a bus service to Bremen for about 100 people in less than 1 hour. We all made it there by 22:30 in spite of snow and ice. Great job ! 

Seating in these small planes on short distance is horrible for a 1,90m guy. Narrow, no legroom and a brutally hard seat. Not fun at all. 

Finding the cheapest flight it was overall my mistake but since there is no alternative with better quality it does not make a difference anyhow.",January 2019,"January 30, 2019",4.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0
Professional and friendly,Barcelona,Zurich,Europe,"From check in to arrival Swiss staff were extremely polite and professional. Crew on board were very friendly and engaging, particularly our cabin manager. Meals were excellent. Although business seating was not as luxurious as on longer routes, (standard seats) for these shorter routes it was very pleasant and not expensive anyway. We really enjoyed this airline and will definitely fly Swiss again.",January 2019,"January 29, 2019",5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
Great service excellent airlines,London,Reykjavik,Europe,"As title says, great customer service and very friendly staff at each point of the airline experience. Mobile boarding passes were easy to use, transfers seemless and food on board was amazing",January 2019,"January 29, 2019",4.0,,,,,,,,
"Yup, if you can, always choose swiss",Zurich,Sao Paulo,International,"Fantastic service, fantastic food (which can rarely be said of inboard food). Lounge vegan options could be improved, but overall a great flying experience.",December 2018,"January 29, 2019",5.0,5.0,5.0,5.0,5.0,4.0,,,
I usually quite like SWISS and I fly very often with them. This flight however was terrible. The plane was tiny and pack,Zurich,Tel Aviv,International,"I usually quite like SWISS and I fly very often with them. This flight however was terrible. The plane was tiny and packed. Business class was ridiculous, they were regular seats with dinners thats it, im glad I didnt pay to be there. Economy was a nightmare though. the plane was boiling and the food looked terrible- first time I have seen a small snack box in one of these flights and not a proper meal tray. there was no SWISS choice (TV). On top of all these, the flight was delayed in almost an hour which at night, makes a big difference.

although I usually do prefer flying SWISS, I will definitely reconsider next time.",January 2019,"January 28, 2019",3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
"Seats could be more comfortable, service is very good",Zurich,Chicago,International,"Food and service are good. The service is attentive, the food is tasty and the airline has a seasonal menu. The seats seem like they're from the 1990s; even though they are completely flat to sleep in, they're not very comfortable",January 2019,"January 28, 2019",4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0
Seat arrangement at Swiss is very disappointing!,Zurich,Tokyo,International,"I recently booked a flight to Japan and realized that outbound flights are operated by Swiss (otherwise Nippon Airways). Since we are traveling as a family, 2 adults, 2 children aged 10 and 7 years old, I wanted to book seats for a long-hauled flight (Zurich - Tokyo) however I was able to do so only against payment. I called support service and they told me the same. They also confirmed that Swiss does not have any policy where minors must be accompanied by an adult (parent). 
So, if I do not pay extra 140€ to book seats it might happen that my 7 and 10 year old would sit by themselves on a long hauled flight for 12 hours with their parents away from them!!! This is not a problem if the flight is short(er) however for an overseas flight this is unacceptable. 

As Swiss is considered as one of the best airlines (No. 12 as per Skytrax) this is definitely a big and unwelcome surprise. Even Ryanair (ranked 64 at Skytrax!!!) which is considered as a low cost airline has a policy that a minor must sit next to a parent. I really do not understand how an airline like Swiss would allow that!

How a passenger sitting next to a five or six or 7 year old would feel when the child would need help with food or would be cranky and tired, possibly crying? How would parents feel if they would need constantly be going to kids seat or kids not wanting to stay at the seat without parents? I believe it is even more challenging for stewardesses/ flight crew with arrangement like that.

For return flight from Tokyo we had no issues of booking seats on the airplane free of charge (operated by Nippon&Eurowings). Actually this is the first case within all our travels (we are traveling overseas at least once per year) that we encountered needed payment for booking seats for the overhauled flight. If we were only adults or my children would be aged 15 and over this would not be an issue however as they are still minors it is very hard for me as a mother/ parent to accept that they would be surrounded by strangers for 12 hours and sitting by themselves. 
We are not even seeking to have all 4 seats together, 2 by 2 seats are completely fine- so if I do not pay, my kids might sit by themselves (seating based on the availability 24 hours before the flight). 
This is the first and the very last flight that I'm booking/ flying with Swiss! VERY unpleasant experience and very dissapointing!

P.S. This review is for the flight happening in June 2019!",January 2019,"January 28, 2019",1.0,,,,,,,,
Need more room,Newark,Rome,International,"We (5) took an international economy flight from Newark to Rome with a stopover in Zurich.  The staff, food & beverage were top notch.  However, the room for 4 seats in the same row(middle) had minimal room.  Barely enough to eat the meals, and not enough to get slightly comfortable on a flight for over 7 hours.  We were lucky enough that we were together & knew each other, but we could see & hear the frustrations of other passengers in nearby rows. We were packed in like sardines.",January 2019,"January 27, 2019",4.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
One of my top 5 airline companies,Brussels,Tokyo,International,"So far, Swiss airlines is amongst the companies I like to travel with. The service in the plane is good, hostesses are kind, meals where not bad.

The only negative point is about my seat. I've chosen one with no space under the front seat for the feet/legs. It was said limited space on the map, but I didn't expect this, so be careful when you pick up your seat.",May 2018,"January 26, 2019",4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
First class service and flights,Birmingham,Zurich,Europe,"spacious seats. 2 seats on either side of aisle on outward journey and 2 and 3 on return trip. Free drink and a lovely croissant which is most unusual. Also a snack and drink on way back. AND delicious Swiss chocs, what could be better?! Very nice aircrew. Flights on time.
The best check-in we have had at any airline-very efficient.",January 2019,"January 25, 2019",5.0,4.0,5.0,,5.0,4.0,5.0,5.0,5.0
B777 / 300 Business seating less space,Zurich,Bangkok,International,"For a long time I fly long-distance flights in the business class. This year I chose Swiss for the first time from Zurich to Bangkok (LX180). 
At Zurich Airport, I was served very friendly; quick check-in, pleasant stay in the business lounge, uncomplicated and fast boarding on a full plane.

Compare with other airlines, the seats on Swiss Business Class are narrow and have few storage space. My seat (8D) had little storage compartment. There was only a tiny drawer, just fine for a glasses case. The handbag and shoes had to be stowed at the foot. To compare: the Boeing 777-300 Thai Airway, according to ""SeatGuru"", 34 flat bed seats are listed, but 62 flat bed seats are listed on the same machine on Swiss. I made my seat into lie flat mode to prepare for some sleep. It’s disappointing that no mattress pad was offered; only a pillow and a blanket. The pillow was acceptable but the blanket was not as luxurious as I’d expect on Swiss. 

A meet very nice and courteous flight staff. The food was good, but with the description on the menu, the chef is also 'up in the air'.
All things added up, I’d say my experience wish Swiss B777-300 Business class was positive. 
Since I had already booked my return flight with Swiss, I hope that the helpfulness and friendliness of the staff can compensate for the mentioned small ""mishaps"".",January 2019,"January 24, 2019",4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
Swiss' hospitality is no joke,Zurich,Singapore,International,"I had a flight with Swiss from Zürich to Singapore in an codeshare flight (SQ2928/LX176). It was a really great flight. One of the best flight. 

There were not many passengers and many passengers got a whole row for themselves. Including me.
The 12-hours-Flight felt only like it was a 3-Hours-Flight. 

The foods were great, but lack some taste for me.
The flight attendants were really helpful and lovely. 
Definitely will fly again with Swiss if there are chances.",January 2019,"January 24, 2019",4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
Good flight,Sao Paulo,Zurich,International,"i had a great flight, with good food, wine and entertainment. It was really calm and I could sleepp almost all flight from São Paulo to Zurich.",January 2019,"January 24, 2019",5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
Wonderful Flight,New York City,Zurich,International,What can I say-the staff(  from check-in to landing ) were excellent-SeT was roomy and quite comfortable. Video very good,January 2019,"January 24, 2019",5.0,,,,,,,,
Superb,Zurich,Barcelona,Europe,"Swiss is one of (or) the best airlines out there, good service air prices and Swiss punctuality. Highly recomended",October 2018,"January 24, 2019",5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
Swiss Air was a big help after our delay,Montreal,Rome,International,"A big snow/ice storm did not cause SwissAir to cancel our flight but the de-icing process (very interesting to observe!) delayed us enough to miss our connection in Zurich.  I was mentally figuring how and when the kids and I would be able to continue on to Rome, but once we arrived in Zurich, airline personnel greeted us as we de-planed and directed us to the appropriate desk where our boarding passes for a new flight were waiting for us! In the huge Zurich airport we found lots to see and do, including free wifi, as we waited, thankful that our next flight was all organized for us.",November 2018,"January 24, 2019",5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
Disappointing after the hype,Zurich,Amsterdam,Europe,"After 2 long delays, we finally boarded the flight (after a long international flight too) A stale snack was served, no dinner. Hard uncomfortable seats and stewards who were on the last flight out and wanted it to be over. We understand there were delays with ice in Milan, but the service in Zurich airport was below average, we had no access to wi-fi and no one to help us. very frustrating and I will do my best not to have to use it as a connection hub again.",December 2018,"January 24, 2019",2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
Swiss flight Geneva-New York-Geneva in May 2018,Canton of Geneva,New York City,International,"Very pleasant flights, very smooth and we always feel very secure flying with Swiss.  We did not feel tired at all upon our arrival to NY and back to Geneva due to very comfortable seats  and pleasant flights.  Kind and efficient crew, excellent food, excellent movies, neat, comfortable, GREAT!  We will fly again with Swiss to NY!",May 2018,"January 24, 2019",5.0,,,,,,,,
"very good food, on time, friendly staff",Miami,Zurich,International,"We choose economy class. We had space, not so much as in economy plus, but it worked quite well. The food  ( some meat), was really good, only too little (like other airlines). I missed that they offered more beverages ( e.g. water, softdrinks) during the flight. It wa spossible to go to the kitchen and pick up some, but they went not thru the plane activily despite in combination with food serving",January 2019,"January 23, 2019",4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0
A Swiss Delight,Mumbai,Chicago,International,"The first leg of the trip was Mumbai to Zurich in Business Class and Zurich to Chicago upgraded to First Class. Both portions of the trip were delightful, but I had forgot how good First Class can be. The level of service was perfectly calibrated to your needs. The cabin space was very generous if not exactly a suite.  The food service was perfection. Every course was well prepared and properly served. A fine restaurant could do no better. Two of the courses were so memorable that we asked for and received the recipes. Our compliments to the staff for a job well done.",January 2019,"January 23, 2019",5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
7 Hour Flight,Newark,Zurich,International,"We flew with Swiss on a 7-Hour flight and there was absolutely no legroom. This is a trend among greedy airlines but on top of this, the entertainment system was out of order for the entire flight.

I have contacted Swiss directly and all I got was a written apology. Lame.",,"January 23, 2019",1.0,1.0,1.0,1.0,1.0,2.0,,,
Very long flight but the great service helped,Zurich,San Francisco,International,12 long hours flight was hard but the flight attendants were very attentative. They constantly patrolled the cabin for passengers’ needs and three meal services with drink cart service plus snack and drinks in between. Liquor was served plentiful and crew was very courteous. Normally I find these excellent service on European and Asian airlines but unfortunately not on US carriers.,October 2018,"January 22, 2019",4.0,,,,,,,,
Straightforward,Zurich,Warsaw,Europe,"We recently flew with Swiss Air from Zurich to Warsaw. The whole process was quite straightforward, with minimal fuss. Received electronic boarding passes, checked luggage in at the airport, and boarding was quite quick. Inflight service provided a sandwich and tea or coffee. Flight landed on time, and flight attendants were courteous without being overly friendly. Aircraft was a bombadier which was quite noisy, although we didn’t mind the seat configuration which was 2 + 3 (we had the 2 seats together). Overall our first time flying with Swiss was pretty good.",January 2019,"January 22, 2019",4.0,3.0,4.0,1.0,4.0,4.0,,,
Another ski trip flight,London,Zurich,Europe,"I like that Swiss still serve cold & hot drinks free in economy and give you something to eat free as well as the Swiss chocolate. The flights normally take off on time and when there was a problem with Heathrow being shut with snow they put all the passengers up in airport hotels in Zurich waiting for them to open. Swiss, Lufthansa and Norwegian Airlines are the best economy airlines.",January 2019,"January 22, 2019",5.0,,,,,,,,
